cell_id,grid_x,grid_y,area_km2,building_count,building_footprint_m2,median_building_footprint_m2,building_footprint_share,building_density_km2,poi_count,poi_density_km2,poi_healthcare,poi_healthcare_density_km2,poi_education,poi_education_density_km2,poi_food_drink,poi_food_drink_density_km2,poi_retail_markets,poi_retail_markets_density_km2,poi_transport,poi_transport_density_km2,poi_civic_religious,poi_civic_religious_density_km2,poi_recreation_culture,poi_recreation_culture_density_km2,poi_other,poi_other_density_km2,distance_healthcare_m,distance_education_m,distance_market_m,distance_park_m,distance_transport_m,landuse_residential_share,landuse_commercial_share,landuse_industrial_share,landuse_institutional_share,landuse_green_share,landuse_transport_share,landuse_other_share,mapped_landuse_share,road_length_km,road_density_km_km2,intersection_count,intersection_density_km2,cell_neighbor_count,cell_degree_centrality,cell_betweenness_centrality,cluster_id,pca_1,pca_2,urban_class
C018_025,18,25,0.5625,577.0,42725.602595,57.979283,0.075957,1025.777778,2,3.555556,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,1,1.777778,511.309128,439.181354,740.483571,1451.662183,1465.537109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.774505,4.932453,8,14.222222,8,0.012461,0.017463,5,-2.97298,0.468938,Cluster 5 · limited retail / low building coverage
C018_026,18,26,0.5625,669.0,77319.346078,73.102936,0.137457,1189.333333,3,5.333333,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,2,3.555556,1129.350914,633.790803,412.766715,833.375648,1614.545031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.302188,5.870556,12,21.333333,8,0.012461,0.015107,5,-2.776468,0.210519,Cluster 5 · limited retail / low building coverage
C018_027,18,27,0.5625,866.0,84507.971798,60.663884,0.150236,1539.555556,15,26.666667,0,0.0,2,3.555556,1,1.777778,1,1.777778,0,0.0,0,0.0,0,0.0,11,19.555556,1067.986313,210.871308,25.032295,637.735721,1500.155295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73632,8.420124,27,48.0,8,0.012461,0.012268,3,-1.214873,-0.162326,Cluster 3 · building-dense / limited recreation POIs
C018_028,18,28,0.5625,344.0,24370.998437,47.806438,0.043326,611.555556,5,8.888889,0,0.0,1,1.777778,0,0.0,2,3.555556,0,0.0,0,0.0,0,0.0,2,3.555556,1459.710945,391.566375,759.275646,1115.30208,1737.577671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.714408,4.825614,7,12.444444,8,0.012461,0.009113,5,-3.085193,0.195589,Cluster 5 · limited retail / low building coverage
C018_029,18,29,0.5625,559.0,32808.880524,48.751957,0.058327,993.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1869.027299,991.127827,1188.708315,1790.55595,1492.975429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029428,0.052316,0,0.0,8,0.012461,0.005415,4,-4.822677,0.578024,Cluster 4 · road-sparse / intersection-sparse
C018_030,18,30,0.196169,3.0,882.833087,154.054613,0.0045,15.292927,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2226.239405,1411.411021,1379.613441,2269.233344,1489.150977,0.014653,0.0,0.0,0.0,0.0,0.0,0.0,0.014653,0.075462,0.384679,0,0.0,5,0.007788,0.000971,4,-5.780249,-0.439288,Cluster 4 · road-sparse / intersection-sparse
C019_000,19,0,0.443167,1753.0,190197.729519,87.310884,0.429178,3955.617845,152,342.985689,6,13.538909,19,42.873211,11,24.821333,30,67.694544,2,4.51297,3,6.769454,4,9.025939,77,173.749329,351.452667,293.156363,187.78893,238.804362,397.167143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.913777,22.370287,72,162.466905,4,0.006231,8.5e-05,6,2.458163,-3.511393,Cluster 6 · high building coverage / retail-rich
C019_001,19,1,0.5625,2217.0,216124.5661,84.0448,0.384221,3941.333333,128,227.555556,5,8.888889,11,19.555556,10,17.777778,39,69.333333,1,1.777778,3,5.333333,1,1.777778,58,103.111111,286.641637,133.552901,78.040888,356.427912,478.094427,0.0,0.0,0.0,0.0,0.000294,0.0,0.0,0.000294,11.692332,20.786368,88,156.444444,7,0.010903,0.001589,6,2.169656,-1.872505,Cluster 6 · high building coverage / retail-rich
C019_002,19,2,0.5625,1499.0,185365.6741,91.674357,0.329539,2664.888889,45,80.0,4,7.111111,5,8.888889,4,7.111111,1,1.777778,1,1.777778,1,1.777778,0,0.0,29,51.555556,54.637169,148.359248,357.255268,1042.627096,174.985522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.690558,19.005436,62,110.222222,8,0.012461,0.005063,3,0.949751,-0.967108,Cluster 3 · building-dense / limited recreation POIs
C019_003,19,3,0.5625,143.0,18380.614517,50.922424,0.032677,254.222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,750.477547,607.152577,825.710221,1029.006,677.799389,0.0,0.0,0.0,0.0,0.0,0.0,0.364345,0.364345,2.958504,5.259562,4,7.111111,8,0.012461,0.006995,5,-3.643055,0.440524,Cluster 5 · limited retail / low building coverage
C019_004,19,4,0.5625,54.0,4862.999586,59.59209,0.008645,96.0,7,12.444444,0,0.0,3,5.333333,1,1.777778,2,3.555556,0,0.0,0,0.0,0,0.0,1,1.777778,1253.009952,315.700629,542.208254,921.351187,1237.992194,0.0,0.0,0.0,0.0,0.0,0.0,0.104644,0.104644,7.167316,12.741896,36,64.0,8,0.012461,0.008761,5,-2.373075,0.267356,Cluster 5 · limited retail / low building coverage
C019_005,19,5,0.5625,198.0,17402.441719,42.471561,0.030938,352.0,9,16.0,0,0.0,1,1.777778,1,1.777778,1,1.777778,0,0.0,0,0.0,0,0.0,6,10.666667,1175.007043,321.618842,674.845514,973.107157,1406.757016,0.0,0.0,0.0,0.012376,0.0,0.0,0.0,0.012376,9.636226,17.131068,48,85.333333,8,0.012461,0.010315,5,-2.285526,-0.028367,Cluster 5 · limited retail / low building coverage
C019_006,19,6,0.5625,992.0,75916.126081,62.438382,0.134962,1763.555556,13,23.111111,0,0.0,4,7.111111,1,1.777778,1,1.777778,0,0.0,2,3.555556,0,0.0,5,8.888889,1004.070819,137.154938,184.896114,696.696612,867.041891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.031554,7.167207,19,33.777778,8,0.012461,0.012956,3,-1.139169,-0.078695,Cluster 3 · building-dense / limited recreation POIs
C019_007,19,7,0.5625,1403.0,114460.813427,60.177698,0.203486,2494.222222,20,35.555556,0,0.0,2,3.555556,1,1.777778,2,3.555556,0,0.0,0,0.0,0,0.0,15,26.666667,677.086066,409.875666,198.287091,919.483127,406.394556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.80543,12.098543,40,71.111111,8,0.012461,0.014794,3,-1.079241,-0.30275,Cluster 3 · building-dense / limited recreation POIs
C019_008,19,8,0.5625,1091.0,95223.789845,58.295562,0.169287,1939.555556,26,46.222222,2,3.555556,2,3.555556,0,0.0,2,3.555556,2,3.555556,0,0.0,0,0.0,18,32.0,140.200952,110.403497,814.220818,1223.769636,173.433128,0.010284,0.0,0.0,0.0,0.0,0.0,0.0,0.010284,7.731706,13.745256,45,80.0,8,0.012461,0.016438,3,-0.221252,-0.079602,Cluster 3 · building-dense / limited recreation POIs
C019_009,19,9,0.5625,892.0,65698.284221,54.413041,0.116797,1585.777778,17,30.222222,0,0.0,3,5.333333,1,1.777778,4,7.111111,0,0.0,1,1.777778,0,0.0,8,14.222222,665.971337,136.279854,96.139002,879.321215,443.952249,0.300355,0.0,0.0,0.0,0.0,0.0,0.0,0.300355,3.387307,6.02188,11,19.555556,8,0.012461,0.018287,3,-0.813025,0.270567,Cluster 3 · building-dense / limited recreation POIs
C019_010,19,10,0.5625,187.0,22129.165945,69.859346,0.039341,332.444444,9,16.0,1,1.777778,0,0.0,2,3.555556,2,3.555556,0,0.0,0,0.0,0,0.0,4,7.111111,367.124546,627.813042,135.679823,1076.349803,783.146447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.409163,25.61629,80,142.222222,8,0.012461,0.019669,7,-1.151438,0.196768,Cluster 7 · residential land use / road-dense
C019_011,19,11,0.5625,33.0,2767.197912,53.089738,0.004919,58.666667,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,688.942188,943.303583,504.74546,1633.662143,959.883716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.638138,22.467802,62,110.222222,8,0.012461,0.020852,7,-2.83533,0.664997,Cluster 7 · residential land use / road-dense
C019_012,19,12,0.5625,4.0,314.318939,37.225893,0.000559,7.111111,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,766.627571,991.005684,902.764594,1734.794162,1258.319901,0.34015,0.0,0.0,0.0,0.0,0.0,0.0,0.34015,0.94794,1.685227,3,5.333333,8,0.012461,0.021918,4,-4.283702,1.964837,Cluster 4 · road-sparse / intersection-sparse
C019_013,19,13,0.5625,46.0,4920.875308,90.107252,0.008748,81.777778,6,10.666667,0,0.0,0,0.0,0,0.0,4,7.111111,0,0.0,0,0.0,0,0.0,2,3.555556,1351.21957,561.207382,254.206047,998.605182,700.446615,0.032186,0.0,0.0,0.0,0.0,0.0,0.0,0.032186,0.75235,1.337511,0,0.0,8,0.012461,0.022577,4,-3.445473,1.810095,Cluster 4 · road-sparse / intersection-sparse
C019_014,19,14,0.5625,113.0,26257.761327,72.919927,0.04668,200.888889,15,26.666667,0,0.0,0,0.0,4,7.111111,1,1.777778,0,0.0,0,0.0,1,1.777778,9,16.0,759.882805,387.989091,394.040454,331.532555,715.118235,0.453548,0.0,0.0,0.0,0.002437,0.0,0.0,0.455985,3.444894,6.124257,21,37.333333,8,0.012461,0.023378,7,-1.595354,1.084495,Cluster 7 · residential land use / road-dense
C019_015,19,15,0.5625,148.0,20475.790544,47.301491,0.036401,263.111111,29,51.555556,1,1.777778,9,16.0,4,7.111111,1,1.777778,0,0.0,0,0.0,2,3.555556,12,21.333333,200.465042,282.375392,502.479748,374.81911,1268.487018,0.895335,0.0,0.0,0.065388,0.063268,0.0,0.0,1.0,13.00948,23.127965,117,208.0,8,0.012461,0.023741,7,0.058187,0.708797,Cluster 7 · residential land use / road-dense
C019_016,19,16,0.5625,85.0,5036.37644,48.49679,0.008954,151.111111,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,733.30938,761.171383,1214.373878,764.522476,1673.860736,0.014356,0.0,0.0,0.0,0.0,0.0,0.0,0.014356,10.518532,18.699612,46,81.777778,8,0.012461,0.023868,5,-3.041818,0.855497,Cluster 5 · limited retail / low building coverage
C019_017,19,17,0.5625,97.0,9877.489837,56.52696,0.01756,172.444444,2,3.555556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.555556,1469.795585,1002.853966,714.463841,1467.48079,1999.968336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92613,22.979787,58,103.111111,8,0.012461,0.023776,5,-3.161927,0.67327,Cluster 5 · limited retail / low building coverage
C019_018,19,18,0.5625,218.0,24651.036911,61.769725,0.043824,387.555556,5,8.888889,0,0.0,0,0.0,1,1.777778,1,1.777778,0,0.0,0,0.0,0,0.0,3,5.333333,1410.278689,728.88499,468.854669,1411.44211,1873.069188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17869,23.428782,59,104.888889,8,0.012461,0.023464,5,-2.485458,0.449296,Cluster 5 · limited retail / low building coverage
C019_019,19,19,0.5625,182.0,29408.720829,112.627736,0.052282,323.555556,7,12.444444,0,0.0,1,1.777778,1,1.777778,0,0.0,0,0.0,0,0.0,1,1.777778,4,7.111111,866.751233,184.76715,480.820315,711.68127,1640.015679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.595962,20.615044,57,101.333333,8,0.012461,0.02294,5,-1.707477,0.590567,Cluster 5 · limited retail / low building coverage
C019_020,19,20,0.5625,224.0,46448.98057,63.873081,0.082576,398.222222,55,97.777778,3,5.333333,3,5.333333,6,10.666667,11,19.555556,0,0.0,0,0.0,3,5.333333,29,51.555556,320.169352,320.169352,239.33315,237.048995,992.117982,0.0,0.0,0.0,0.0,0.009823,0.0,0.0,0.009823,13.261477,23.57596,59,104.888889,8,0.012461,0.022205,3,0.379967,0.594176,Cluster 3 · building-dense / limited recreation POIs
C019_021,19,21,0.5625,654.0,48245.617908,53.389145,0.08577,1162.666667,4,7.111111,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,3,5.333333,441.779369,545.040971,151.030905,559.467675,635.566482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.807043,6.768077,6,10.666667,8,0.012461,0.021055,5,-2.134559,0.68338,Cluster 5 · limited retail / low building coverage
C019_022,19,22,0.5625,236.0,16050.808926,55.093075,0.028535,419.555556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1040.945643,619.415635,859.686563,1301.850964,973.956578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.939289,3.447625,2,3.555556,8,0.012461,0.020005,5,-3.786402,1.061826,Cluster 5 · limited retail / low building coverage
C019_023,19,23,0.5625,210.0,16920.361059,64.561621,0.030081,373.333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1404.413877,844.452568,946.638453,2049.787254,1418.047447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023102,0.04107,0,0.0,8,0.012461,0.018619,4,-4.686103,1.441216,Cluster 4 · road-sparse / intersection-sparse
C019_024,19,24,0.5625,375.0,39814.546784,59.674814,0.070781,666.666667,9,16.0,0,0.0,2,3.555556,1,1.777778,1,1.777778,0,0.0,0,0.0,0,0.0,5,8.888889,994.177287,219.401586,365.008516,2474.661005,1924.745474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89297,5.143057,12,21.333333,8,0.012461,0.017085,5,-2.478598,0.403822,Cluster 5 · limited retail / low building coverage
C019_025,19,25,0.5625,442.0,36452.090023,59.447219,0.064804,785.777778,2,3.555556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.555556,1062.731678,652.140122,694.234415,1893.710371,2159.30106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27702,5.825814,9,16.0,8,0.012461,0.01533,5,-3.484754,0.356003,Cluster 5 · limited retail / low building coverage
C019_026,19,26,0.5625,648.0,51771.574293,60.730201,0.092038,1152.0,3,5.333333,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,2,3.555556,1547.710813,1244.719743,402.013908,1474.222116,2325.945007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23396,3.971485,5,8.888889,8,0.012461,0.013346,5,-3.477147,0.275958,Cluster 5 · limited retail / low building coverage
C019_027,19,27,0.5625,339.0,45860.613905,63.74933,0.08153,602.666667,6,10.666667,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,1,1.777778,4,7.111111,1801.925483,956.563442,696.67266,1373.143374,2248.050362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903077,5.161025,9,16.0,8,0.012461,0.011146,5,-3.22874,0.277772,Cluster 5 · limited retail / low building coverage
C019_028,19,28,0.5625,275.0,21815.381217,46.620825,0.038783,488.888889,4,7.111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,7.111111,2058.42093,1113.206327,1050.672721,1650.065031,2412.973411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.053347,3.650394,5,8.888889,8,0.012461,0.008331,5,-4.088515,0.279362,Cluster 5 · limited retail / low building coverage
C019_029,19,29,0.5625,95.0,5546.093673,46.618683,0.00986,168.888889,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2489.769941,1438.137153,1674.749551,2164.46448,2235.183788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566332,1.006812,2,3.555556,8,0.012461,0.005006,4,-5.066084,0.637951,Cluster 4 · road-sparse / intersection-sparse
C019_030,19,30,0.185836,114.0,4927.975976,37.601836,0.026518,613.442708,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2763.758323,1798.035439,2050.122907,2568.691176,2231.901677,0.172186,0.0,0.0,0.0,0.0,0.0,0.0,0.172186,0.0,0.0,0,0.0,5,0.007788,0.000868,1,-5.664942,-1.184412,Cluster 1 · market-distant / service-light
C020_001,20,1,0.105335,274.0,25736.308147,82.221282,0.244328,2601.224999,8,75.948175,0,0.0,1,9.493522,1,9.493522,0,0.0,0,0.0,2,18.987044,0,0.0,4,37.974088,452.845252,65.148623,398.878553,551.251863,456.783919,0.0,0.0,0.0,0.0,5e-05,0.0,0.0,5e-05,1.210049,11.487631,9,85.441697,4,0.006231,0.000368,3,-0.335839,-3.200921,Cluster 3 · building-dense / limited recreation POIs
C020_002,20,2,0.315184,1146.0,100322.253686,64.437077,0.318297,3635.966858,20,63.454919,1,3.172746,2,6.345492,1,3.172746,1,3.172746,1,3.172746,2,6.345492,0,0.0,12,38.072951,621.9655,329.006269,227.978576,1301.402616,306.723168,0.0,0.0,0.0,0.0,0.002148,0.0,0.0,0.002148,4.818166,15.286817,30,95.182378,5,0.007788,0.001438,3,-0.10038,-2.828506,Cluster 3 · building-dense / limited recreation POIs
C020_003,20,3,0.514191,401.0,46103.738283,65.610093,0.089663,779.865632,11,21.392823,1,1.944802,3,5.834406,0,0.0,0,0.0,0,0.0,0,0.0,1,1.944802,6,11.668812,272.629173,200.004995,713.088399,662.84395,389.145869,0.0,0.0,0.0,0.0,0.000799,0.0,0.0,0.000799,4.051329,7.879033,12,23.337625,6,0.009346,0.00286,5,-1.693968,-1.251419,Cluster 5 · limited retail / low building coverage
C020_004,20,4,0.5625,94.0,6727.594836,44.39369,0.01196,167.111111,6,10.666667,0,0.0,0,0.0,2,3.555556,0,0.0,0,0.0,0,0.0,1,1.777778,3,5.333333,827.20468,936.813433,1260.175936,274.008503,1229.63132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87521,3.333707,3,5.333333,7,0.010903,0.003805,5,-3.271292,0.08926,Cluster 5 · limited retail / low building coverage
C020_005,20,5,0.5625,27.0,2203.049223,31.591076,0.003917,48.0,3,5.333333,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,1,1.777778,1,1.777778,1563.561499,869.895939,882.750356,995.045387,1115.473613,0.0,0.0,0.0,0.008472,0.0,0.0,0.0,0.008472,4.974456,8.843477,25,44.444444,8,0.012461,0.007309,5,-3.301947,0.533608,Cluster 5 · limited retail / low building coverage
C020_006,20,6,0.5625,717.0,45882.576249,46.63587,0.081569,1274.666667,4,7.111111,0,0.0,0,0.0,1,1.777778,1,1.777778,1,1.777778,0,0.0,0,0.0,1,1.777778,955.3156,593.634094,598.346301,1439.839041,377.430719,0.0,0.0,0.0,0.0,0.000263,0.0,0.0,0.000263,2.782177,4.946092,11,19.555556,8,0.012461,0.008995,5,-2.470002,0.069119,Cluster 5 · limited retail / low building coverage
C020_007,20,7,0.5625,878.0,79444.623181,60.446247,0.141235,1560.888889,18,32.0,1,1.777778,2,3.555556,1,1.777778,0,0.0,1,1.777778,0,0.0,1,1.777778,12,21.333333,626.014652,435.693446,859.600475,1559.871634,344.298536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.865134,8.649128,19,33.777778,8,0.012461,0.010647,5,-1.427588,-0.089733,Cluster 5 · limited retail / low building coverage
C020_008,20,8,0.5625,445.0,35651.271245,52.591444,0.06338,791.111111,4,7.111111,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,3,5.333333,867.307323,641.829984,1055.347397,1839.133055,661.743528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.519433,2.701214,4,7.111111,8,0.012461,0.012641,5,-3.366247,0.469338,Cluster 5 · limited retail / low building coverage
C020_009,20,9,0.5625,792.0,55448.187147,43.03828,0.098575,1408.0,7,12.444444,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,5,8.888889,1199.346805,104.727937,678.266391,1625.648638,763.835103,0.001115,0.0,0.0,0.0,0.0,0.0,0.0,0.001115,3.723582,6.619701,10,17.777778,8,0.012461,0.014037,5,-2.288945,0.093629,Cluster 5 · limited retail / low building coverage
C020_010,20,10,0.5625,178.0,13608.551276,33.233589,0.024193,316.444444,5,8.888889,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,1,1.777778,3,5.333333,1110.724311,838.996655,732.392646,1740.1312,1337.218272,0.224826,0.0,0.0,0.0,0.02835,0.0,0.0,0.253176,5.859347,10.416616,45,80.0,8,0.012461,0.015282,5,-2.755774,0.40792,Cluster 5 · limited retail / low building coverage
C020_011,20,11,0.5625,33.0,5424.774397,86.768283,0.009644,58.666667,2,3.555556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.555556,1292.944648,786.11681,881.230924,2130.347317,1621.946263,0.535786,0.0,0.0,0.0,0.02188,0.0,0.0,0.557666,4.112877,7.311781,33,58.666667,8,0.012461,0.016352,5,-3.587032,0.760962,Cluster 5 · limited retail / low building coverage
C020_012,20,12,0.5625,7.0,212.434053,21.329094,0.000378,12.444444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1442.493802,1174.907511,1307.40322,1935.438132,1748.598907,0.257988,0.0,0.0,0.0,0.0,0.0,0.0,0.257988,2.025155,3.600276,3,5.333333,8,0.012461,0.017234,4,-4.624131,1.514006,Cluster 4 · road-sparse / intersection-sparse
C020_013,20,13,0.5625,5.0,1529.006581,195.578575,0.002718,8.888889,2,3.555556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.555556,1810.020464,673.806311,979.254809,1317.970801,1397.62898,0.950789,0.0,0.0,0.0,0.004221,0.0,0.0,0.95501,9.393859,16.700193,47,83.555556,8,0.012461,0.018489,7,-3.405247,0.972297,Cluster 7 · residential land use / road-dense
C020_014,20,14,0.5625,130.0,11323.011473,43.348667,0.02013,231.111111,4,7.111111,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,5.333333,1234.394788,385.0058,594.357474,923.673807,1405.039287,0.647144,0.0,0.0,0.0,0.006874,0.0,0.0,0.654018,8.620987,15.3262,51,90.666667,8,0.012461,0.018879,7,-2.488301,0.405487,Cluster 7 · residential land use / road-dense
C020_015,20,15,0.5625,169.0,28276.207467,59.11797,0.050269,300.444444,8,14.222222,0,0.0,0,0.0,2,3.555556,1,1.777778,0,0.0,0,0.0,0,0.0,5,8.888889,946.724303,472.612203,671.177193,1046.087745,1766.325006,0.726224,0.0,1.6e-05,0.026876,0.0,0.0,0.0,0.753116,6.933813,12.326779,27,48.0,8,0.012461,0.019261,7,-2.312799,0.427958,Cluster 7 · residential land use / road-dense
C020_016,20,16,0.5625,235.0,20073.401378,46.395322,0.035686,417.777778,3,5.333333,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,2,3.555556,1180.611418,850.298952,1292.664585,1302.533889,2321.782216,0.133055,0.0,0.104611,0.0,0.0,0.0,0.0,0.237666,7.303419,12.983856,22,39.111111,8,0.012461,0.019441,5,-3.246788,0.310601,Cluster 5 · limited retail / low building coverage
C020_017,20,17,0.5625,20.0,1407.728533,36.850618,0.002503,35.555556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1736.778551,964.181452,1312.085424,1807.09706,2699.09624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.367578,20.209027,33,58.666667,8,0.012461,0.019422,5,-3.942843,0.867383,Cluster 5 · limited retail / low building coverage
C020_018,20,18,0.5625,93.0,10583.20117,54.147435,0.018815,165.333333,2,3.555556,0,0.0,1,1.777778,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,1394.569208,308.741472,1196.216653,1420.782807,2622.898081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.557442,18.768785,29,51.555556,8,0.012461,0.019202,5,-2.975015,0.536004,Cluster 5 · limited retail / low building coverage
C020_019,20,19,0.5625,96.0,12747.154309,110.273686,0.022662,170.666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,655.249128,621.286343,800.250444,730.030947,2050.691094,0.02425,0.0,0.0,0.0,0.0,0.0,0.0,0.02425,13.826473,24.580396,44,78.222222,8,0.012461,0.018787,5,-3.016126,0.529561,Cluster 5 · limited retail / low building coverage
C020_020,20,20,0.5625,296.0,38623.753696,102.104329,0.068664,526.222222,14,24.888889,1,1.777778,0,0.0,1,1.777778,0,0.0,0,0.0,1,1.777778,0,0.0,11,19.555556,197.179017,481.594063,481.594063,415.0501,1581.132704,0.041852,0.0,0.0,0.0,0.0,0.0,0.0,0.041852,13.149994,23.377767,57,101.333333,8,0.012461,0.018165,5,-1.348525,0.245333,Cluster 5 · limited retail / low building coverage
C020_021,20,21,0.5625,130.0,16269.284286,55.018878,0.028923,231.111111,2,3.555556,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,425.060711,764.645228,647.244368,832.994665,1385.50615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580208,8.142593,27,48.0,8,0.012461,0.017467,5,-2.824902,0.675773,Cluster 5 · limited retail / low building coverage
C020_022,20,22,0.5625,27.0,1188.502203,31.499723,0.002113,48.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1033.961039,835.200824,1065.44635,1440.726194,1569.80061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871255,1.548898,4,7.111111,8,0.012461,0.016053,4,-4.39404,1.371756,Cluster 4 · road-sparse / intersection-sparse
C020_023,20,23,0.5625,451.0,30837.321067,53.403168,0.054822,801.777778,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,1755.697654,496.637218,963.322068,2140.678355,2033.20452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.018251,3.588001,6,10.666667,8,0.012461,0.015052,5,-3.830654,0.456537,Cluster 5 · limited retail / low building coverage
C020_024,20,24,0.5625,738.0,65224.149741,74.379506,0.115954,1312.0,17,30.222222,0,0.0,5,8.888889,0,0.0,4,7.111111,0,0.0,2,3.555556,0,0.0,6,10.666667,1726.658644,236.469768,293.953522,2866.062748,2463.418091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.040702,5.405692,8,14.222222,8,0.012461,0.013884,5,-2.145633,0.01231,Cluster 5 · limited retail / low building coverage
C020_025,20,25,0.5625,618.0,47778.402319,61.260737,0.084939,1098.666667,4,7.111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,7.111111,1767.020151,485.999556,508.856806,2487.961986,2881.382155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.881268,5.122254,9,16.0,8,0.012461,0.012544,5,-3.516455,0.097568,Cluster 5 · limited retail / low building coverage
