cell_id,grid_x,grid_y,area_km2,building_count,building_footprint_m2,median_building_footprint_m2,building_footprint_share,building_density_km2,poi_count,poi_density_km2,poi_healthcare,poi_healthcare_density_km2,poi_education,poi_education_density_km2,poi_food_drink,poi_food_drink_density_km2,poi_retail_markets,poi_retail_markets_density_km2,poi_transport,poi_transport_density_km2,poi_civic_religious,poi_civic_religious_density_km2,poi_recreation_culture,poi_recreation_culture_density_km2,poi_other,poi_other_density_km2,distance_healthcare_m,distance_education_m,distance_market_m,distance_park_m,distance_transport_m,landuse_residential_share,landuse_commercial_share,landuse_industrial_share,landuse_institutional_share,landuse_green_share,landuse_transport_share,landuse_other_share,mapped_landuse_share,road_length_km,road_density_km_km2,intersection_count,intersection_density_km2,cell_neighbor_count,cell_degree_centrality,cell_betweenness_centrality,cluster_id,pca_1,pca_2,urban_class,walk_node,walk_snap_distance_m,walk_distance_healthcare_m,walk_minutes_healthcare,walk_unreachable_healthcare,walk_distance_education_m,walk_minutes_education,walk_unreachable_education,walk_distance_market_m,walk_minutes_market,walk_unreachable_market,walk_distance_park_m,walk_minutes_park,walk_unreachable_park,walk_distance_transport_m,walk_minutes_transport,walk_unreachable_transport,walk_healthcare_10min_count,walk_healthcare_15min_count,walk_healthcare_30min_count,walk_education_10min_count,walk_education_15min_count,walk_education_30min_count,walk_market_10min_count,walk_market_15min_count,walk_market_30min_count,walk_park_10min_count,walk_park_15min_count,walk_park_30min_count,walk_transport_10min_count,walk_transport_15min_count,walk_transport_30min_count,drive_node,drive_minutes_healthcare,walk_drive_ratio_healthcare,drive_minutes_education,walk_drive_ratio_education,drive_minutes_market,walk_drive_ratio_market,drive_minutes_park,walk_drive_ratio_park,drive_minutes_transport,walk_drive_ratio_transport,built_intensity_proxy,service_gap_score,service_desert_score,largest_service_gap,walk_unreachable_service_count,heat_exposure_score,air_exposure_score,green_deficit_score,environmental_burden_score
C002_010,2,10,0.5625,43.0,4387.371184,48.361043,0.0078,76.444444,2,3.555556,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,1381.636524,1087.431832,671.254073,1197.842243,1075.253756,0.00251,0.0,0.134715,0.0,0.0,0.0,0.0,0.137224,0.247366,0.439761,0,0.0,8,0.012461,0.00608,4,-4.537987,0.984546,Cluster 4 · road-sparse / intersection-sparse,13413,1049.5854,1707.038276,21.337978,False,1572.118028,19.651475,False,1120.963558,14.012044,False,2536.40082,31.70501,False,1232.699959,15.408749,False,0,0,4,0,0,4,0,1,6,0,0,0,0,0,2,3269787410,1.284516,16.61169,1.197198,16.414553,0.152312,91.995663,3.119502,10.163486,0.41108,37.483538,29.445308,76.53577,44.136024,education,0,14.658,24.712,72.387,32.609
C002_011,2,11,0.5625,31.0,8974.372164,47.291829,0.015954,55.111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1574.2612,1172.721883,727.434242,1160.78553,1172.749675,0.0,0.0,0.113919,0.0,0.0,0.0,0.0,0.113919,0.255204,0.453695,0,0.0,8,0.012461,0.007447,4,-4.923832,1.132646,Cluster 4 · road-sparse / intersection-sparse,38425,644.738405,3714.76471,46.434559,False,1964.232575,24.552907,False,2476.329445,30.954118,False,3600.347684,45.004346,False,2648.783938,33.109799,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13850379826,6.054094,7.669944,2.3499,10.448492,3.715989,8.329981,5.336511,8.43329,2.3499,14.089878,18.377398,85.730949,43.74545,education,0,16.804,24.028,72.115,33.16
C002_012,2,12,0.5625,46.0,5735.856424,72.342384,0.010197,81.777778,2,3.555556,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,1693.638042,909.001727,929.227205,1544.351013,1236.728708,0.294877,0.0,0.065328,0.0,0.003676,0.0,0.0,0.363881,4.144898,7.368708,27,48.0,8,0.012461,0.009122,5,-3.591454,0.325322,Cluster 5 · limited retail / low building coverage,11682,130.420281,2844.654064,35.558176,False,1313.080304,16.413504,False,1501.982658,18.774783,False,2730.237039,34.127963,False,1666.42427,20.830303,False,0,0,0,0,0,6,0,0,9,0,0,0,0,0,1,8898770957,5.73442,6.200832,1.263938,12.986004,3.396316,5.527985,5.016838,6.802685,1.263938,16.480479,38.128564,82.017885,51.570499,education,0,18.305,36.217,50.778,32.692
C002_013,2,13,0.5625,1185.0,87314.057499,57.294583,0.155225,2106.666667,23,40.888889,0,0.0,1,1.777778,2,3.555556,6,10.666667,0,0.0,1,1.777778,0,0.0,13,23.111111,1474.190175,493.249707,218.361378,1249.750643,535.992463,0.024232,0.0,0.009737,0.017505,0.0,0.0,0.0,0.051474,3.883396,6.903815,14,24.888889,8,0.012461,0.009935,3,-1.498974,-0.283889,Cluster 3 · building-dense / limited recreation POIs,38260,177.999117,2086.70423,26.083803,False,846.805778,10.585072,False,744.032824,9.30041,False,1972.287205,24.65359,False,908.474436,11.35593,False,0,0,1,0,5,11,2,7,19,0,0,1,0,1,10,3919400565,3.296687,7.912126,1.851216,5.717903,1.851216,5.023947,2.579104,9.558975,1.994328,5.694114,63.763608,66.601866,52.121398,healthcare,0,49.448,54.005,72.768,56.873
C002_014,2,14,0.5625,1873.0,124176.25229,48.962762,0.220758,3329.777778,45,80.0,1,1.777778,5,8.888889,4,7.111111,11,19.555556,1,1.777778,0,0.0,2,3.555556,21,37.333333,1378.986785,412.40507,232.366232,1290.706188,412.40507,0.187356,0.0,0.116353,0.0,0.0,0.0,0.0,0.303709,5.048266,8.974696,13,23.111111,8,0.012461,0.010561,3,-0.323764,-0.533067,Cluster 3 · building-dense / limited recreation POIs,37835,87.958346,2208.16394,27.602049,False,524.611182,6.55764,False,306.9286,3.836608,False,2093.746915,26.171836,False,769.870104,9.623376,False,0,0,1,5,6,13,8,8,19,0,0,1,1,1,9,5627908500,3.456728,7.985023,1.118967,5.860439,0.501911,7.644007,2.739145,9.554748,1.283063,7.500313,76.982893,62.363919,53.751297,healthcare,0,58.911,64.611,73.258,64.493
C002_015,2,15,0.5625,435.0,28775.218144,48.924541,0.051156,773.333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,968.595985,622.807307,955.351147,1337.772371,1085.296256,0.044479,0.0,0.115543,0.0,0.0,0.0,0.0,0.160021,0.809402,1.438936,0,0.0,8,0.012461,0.01098,4,-4.233163,0.606411,Cluster 4 · road-sparse / intersection-sparse,37600,339.79482,3274.735991,40.9342,False,1154.836973,14.435462,False,1265.254468,15.815681,False,3160.318966,39.503987,False,1440.720957,18.009012,False,0,0,0,0,0,5,0,0,6,0,0,0,0,0,1,5627936295,4.098724,9.98706,0.342994,42.08662,0.599545,26.379476,3.381141,11.683626,1.007533,17.874369,49.896319,81.804044,57.211941,healthcare,0,30.801,36.474,73.966,43.578
C002_016,2,16,0.5625,4.0,427.678319,93.031337,0.00076,7.111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1048.690522,974.057913,1601.157498,1477.636435,1565.115349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,0.012461,0.011216,4,-5.283488,1.930742,Cluster 4 · road-sparse / intersection-sparse,37600,1065.36067,4000.301841,50.003773,False,1880.402823,23.505035,False,1990.820318,24.885254,False,3885.884816,48.57356,False,2166.286807,27.078585,False,0,0,0,0,0,5,0,0,6,0,0,0,0,0,1,5627936295,4.098724,12.199839,0.342994,68.528979,0.599545,41.506904,3.381141,14.366027,1.007533,26.876135,12.934163,85.672628,40.917674,education,0,9.747,9.825,75.272,26.156
C002_017,2,17,0.5625,1.0,40.555356,40.555356,7.2e-05,1.777778,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,1544.773589,824.106422,1679.175383,1623.113162,1566.425176,0.0,0.0,0.0,0.0,0.0,0.0,0.02643,0.02643,0.0,0.0,0,0.0,8,0.012461,0.011277,4,-5.363094,2.115282,Cluster 4 · road-sparse / intersection-sparse,9364,1390.44093,2791.440011,34.893,False,2461.756757,30.771959,False,2631.094121,32.888677,False,2288.332834,28.60416,False,1830.003613,22.875045,False,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4592271971,2.388256,14.610244,1.612023,19.089028,1.866867,17.617041,1.45663,19.637222,0.887183,25.783896,12.052877,84.195179,39.766836,education,0,8.752,9.553,75.871,25.812
C002_018,2,18,0.5625,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2093.273323,694.902895,932.277757,1328.137621,1892.825826,0.0,0.0,0.0,0.0,0.0,0.0,0.8484,0.8484,0.0,0.0,0,0.0,8,0.012461,0.011151,4,-5.504617,2.324847,Cluster 4 · road-sparse / intersection-sparse,37361,1241.291551,2647.556411,33.094455,False,1703.656368,21.295705,False,1241.291551,15.516144,False,1806.936736,22.586709,False,2314.83675,28.935459,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4430164365,2.428422,13.627968,1.009667,21.091802,0.0,,1.165061,19.386716,2.024306,14.294012,11.430793,79.70451,37.348319,education,0,8.165,9.199,73.802,24.936
C002_019,2,19,0.5625,5.0,252.864831,41.989188,0.00045,8.888889,1,1.777778,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,1764.810414,1188.119805,208.934591,1420.705018,1861.085712,0.0,0.0,0.023998,0.0,0.0,0.0,0.94513,0.969127,0.171995,0.305769,0,0.0,8,0.012461,0.01082,4,-4.752597,1.754054,Cluster 4 · road-sparse / intersection-sparse,37361,1263.538972,2669.803832,33.372548,False,1725.903789,21.573797,False,1263.538972,15.794237,False,1829.184157,22.864802,False,2337.084171,29.213552,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4430164365,2.428422,13.742484,1.009667,21.367232,0.0,,1.165061,19.62541,2.024306,14.431388,12.778642,79.976672,38.122628,education,0,10.101,20.778,74.619,29.967
C002_020,2,20,0.5625,260.0,11980.477427,38.470329,0.021299,462.222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1724.041297,1018.313329,585.803304,1360.487596,2035.782634,0.0,0.0,0.050739,0.0,0.0,0.0,0.506209,0.556948,1.295962,2.303932,2,3.555556,8,0.012461,0.010301,4,-4.30224,0.549065,Cluster 4 · road-sparse / intersection-sparse,7356,1455.920991,2336.159292,29.201991,False,2336.159292,29.201991,False,2336.159292,29.201991,False,2485.64289,31.070536,False,2878.187125,35.977339,False,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,9173268493,1.321871,22.09141,0.847429,34.459501,1.321871,22.09141,1.54676,20.087503,2.211425,16.268845,26.931052,83.495334,46.889837,education,0,24.269,33.569,74.129,39.989
C002_021,2,21,0.5625,15.0,645.072259,40.186226,0.001147,26.666667,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,1988.738542,633.408269,1329.540281,791.948719,2296.170439,0.0,0.0,0.017853,0.0,0.0,0.0,0.900935,0.918788,0.036527,0.064937,0,0.0,8,0.012461,0.009018,4,-5.001385,1.540547,Cluster 4 · road-sparse / intersection-sparse,42314,1093.281905,5039.685858,62.996073,False,1093.281905,13.666024,False,5069.423514,63.367794,False,2506.023056,31.325288,False,3748.652398,46.858155,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5653385060,7.270476,8.664642,0.0,,7.21988,8.776849,3.424585,9.147178,4.433298,10.569593,14.07465,84.778383,41.070709,market,0,11.151,21.166,67.869,28.836
C002_022,2,22,0.5625,53.0,3940.769085,46.28275,0.007006,94.222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2462.28422,868.529469,2077.784687,537.300793,1823.43101,0.0,0.0,0.0,0.0,0.0,0.0,0.062395,0.062395,1.499376,2.665558,1,1.777778,8,0.012461,0.00795,4,-4.608837,0.927659,Cluster 4 · road-sparse / intersection-sparse,42317,659.00031,4324.938345,54.061729,False,2071.741461,25.896768,False,4354.676001,54.43345,False,659.00031,8.237504,False,3033.904886,37.923811,False,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,5653385060,7.270476,7.43579,0.0,,7.21988,7.539384,3.424585,2.405402,4.433298,8.554311,17.418351,76.215008,38.451242,market,0,16.579,17.632,62.589,28.45
C002_023,2,23,0.5625,53.0,7229.414482,45.038092,0.012852,94.222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2450.639385,1013.609027,2826.959684,1036.91924,1077.599466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786731,1.398632,0,0.0,8,0.012461,0.006722,4,-4.983445,1.034605,Cluster 4 · road-sparse / intersection-sparse,42318,196.776036,2892.449756,36.155622,False,1890.4602,23.630753,False,4281.344703,53.516809,False,1419.088224,17.738603,False,1260.920394,15.761505,False,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,5653353859,5.387586,6.710914,3.082825,7.665292,6.887849,7.769742,2.521555,7.034788,2.035359,7.743845,18.71436,82.134526,42.076381,market,0,17.356,15.883,70.428,30.108
C002_024,2,24,0.5625,772.0,68257.638174,52.429638,0.121347,1372.444444,7,12.444444,0,0.0,1,1.777778,0,0.0,0,0.0,2,3.555556,0,0.0,0,0.0,4,7.111111,1821.802762,1557.389829,2696.542587,410.606312,350.05795,0.0,0.0,0.0,0.0,0.004962,0.0,0.0,0.004962,4.097176,7.283869,7,12.444444,7,0.010903,0.003505,5,-2.835595,-0.720282,Cluster 5 · limited retail / low building coverage,30942,111.288586,2386.950564,29.836882,False,1060.704495,13.258806,False,3996.694231,49.958678,False,913.589032,11.419863,False,431.164689,5.389559,False,0,0,1,0,1,1,0,0,0,0,2,5,1,1,1,2428930012,4.389298,6.797643,1.656527,8.003981,6.123317,8.158761,1.523267,7.496952,0.609061,8.848966,43.260757,70.742613,46.659319,market,0,41.151,41.05,31.913,38.806
C002_025,2,25,0.478186,242.0,19781.609363,54.885665,0.041368,506.078747,2,4.182469,0,0.0,0,0.0,0,0.0,1,2.091234,0,0.0,1,2.091234,0,0.0,0,0.0,1238.840979,1558.518724,2605.649027,583.094137,535.601494,0.0,0.0,0.0,0.0,0.001529,0.0,0.0,0.001529,4.660622,9.746454,22,46.007159,6,0.009346,0.002567,1,-3.223052,-1.300917,Cluster 1 · market-distant / service-light,30951,75.433244,2410.600023,30.1325,False,1985.149103,24.814364,False,4789.376301,59.867204,False,937.238491,11.715481,False,908.351068,11.354388,False,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,5651545102,4.75696,6.334403,3.987745,6.222655,8.14107,7.353727,1.890929,6.195623,1.836704,6.181938,30.300674,76.195568,44.330889,market,0,32.131,36.369,42.465,36.198
C002_026,2,26,0.244481,52.0,3495.854302,46.361281,0.014299,212.695855,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,937.86665,868.076748,2642.327387,1227.577027,1235.995491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.352106,17.801441,14,57.264269,5,0.007788,0.001173,1,-3.981682,-1.890227,Cluster 1 · market-distant / service-light,30817,50.066847,1547.710323,19.346379,False,1312.258899,16.403236,False,6037.609772,75.470122,False,2014.656098,25.183201,False,2497.080441,31.213506,False,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,10066757129,3.29437,5.872557,2.634228,6.226961,10.895829,6.926515,4.177577,6.028184,5.091783,6.130172,21.539658,80.832037,42.779381,market,0,32.348,42.162,72.714,45.874
C002_027,2,27,0.033657,6.0,1158.594717,118.105605,0.034424,178.269773,2,59.423258,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,59.423258,1046.634896,347.974449,2811.138533,1799.379573,1822.066158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090182,2.679443,0,0.0,3,0.004673,0.0,1,-4.617349,-2.325898,Cluster 1 · market-distant / service-light,30884,190.988669,1917.662697,23.970784,False,478.254379,5.97818,False,6722.764334,84.034554,False,2699.81066,33.747633,False,3182.235003,39.777938,False,0,0,1,2,3,5,0,0,0,0,0,0,0,0,0,5639230277,3.899912,6.146493,0.664453,8.997144,12.135123,6.924903,5.41687,6.230098,6.331077,6.282966,24.390876,76.458009,41.772471,market,0,24.767,19.596,76.687,35.937
C003_007,3,7,0.198696,107.0,14182.830969,79.83301,0.07138,538.511866,6,30.196927,0,0.0,0,0.0,1,5.032821,0,0.0,1,5.032821,0,0.0,0,0.0,4,20.131285,861.321415,726.282582,643.385,1118.281359,938.412408,0.053579,0.0,0.081919,0.0,0.0,0.0,0.0,0.135497,1.626794,8.187364,9,45.295391,3,0.004673,0.0,1,-2.779312,-3.141918,Cluster 1 · market-distant / service-light,14978,53.538887,2482.471347,31.030892,False,2509.798157,31.372477,False,995.02912,12.437864,False,2432.960156,30.412002,False,2435.974654,30.449683,False,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11332342195,4.294763,7.225286,4.425293,7.089355,1.865043,6.668944,4.168616,7.295468,4.284842,7.106372,49.766719,78.751944,55.016133,education,0,37.846,45.257,71.516,48.857
C003_008,3,8,0.555922,448.0,61246.950646,87.81953,0.110172,805.868214,8,14.390504,0,0.0,0,0.0,1,1.798813,3,5.396439,0,0.0,0,0.0,0,0.0,4,7.195252,608.482988,852.190275,419.549344,476.55176,706.897309,0.0,0.0,0.076342,0.0,0.0,0.0,0.0,0.076342,8.34834,15.017103,33,59.360828,7,0.010903,0.003907,5,-2.103513,-1.080606,Cluster 5 · limited retail / low building coverage,14308,10.858426,1450.588496,18.132356,False,1264.339761,15.804247,False,503.101622,6.28877,False,618.801478,7.735018,False,1491.220638,18.640258,False,0,0,10,0,0,27,1,3,22,1,1,3,0,0,6,3270180377,2.887501,6.279603,2.294943,6.886552,0.893817,7.035857,1.345327,5.749547,3.119461,5.975473,38.128564,60.837869,38.253111,education,0,47.317,56.524,60.63,53.868
C003_009,3,9,0.5625,461.0,71866.58258,114.384589,0.127763,819.555556,28,49.777778,1,1.777778,2,3.555556,13,23.111111,3,5.333333,1,1.777778,0,0.0,0,0.0,8,14.222222,387.092966,211.44295,29.253001,705.139714,35.538717,0.401225,0.0,0.0,0.0,0.001265,0.0,0.0,0.40249,8.333449,14.81502,42,74.666667,8,0.012461,0.007053,7,0.654431,-0.273088,Cluster 7 · residential land use / road-dense,13345,36.216536,622.291255,7.778641,False,487.371006,6.092138,False,36.216536,0.452707,False,1594.410114,19.930126,False,147.952938,1.849412,False,1,3,10,2,4,38,2,4,22,0,0,3,1,2,11,3269787413,1.132204,6.870354,1.044886,5.830431,0.0,,2.96719,6.716836,0.258768,7.146976,60.186625,49.426516,37.619498,park,0,45.226,46.042,45.295,45.529
C003_010,3,10,0.5625,78.0,6782.379684,54.875645,0.012058,138.666667,4,7.111111,0,0.0,0,0.0,0,0.0,2,3.555556,0,0.0,0,0.0,0,0.0,2,3.555556,631.645561,472.614013,360.715497,1084.910678,737.641778,0.012539,0.0,0.0,0.0,0.0,0.0,0.0,0.012539,2.972088,5.283712,6,10.666667,8,0.012461,0.009029,5,-3.012907,0.599644,Cluster 5 · limited retail / low building coverage,13412,421.253955,759.129704,9.489121,False,609.749579,7.62187,False,672.38638,8.40483,False,1184.513352,14.806417,False,1226.583173,15.33229,False,1,2,13,1,9,39,1,6,25,0,1,3,0,0,13,3269798904,0.516958,18.355689,1.19988,6.352195,0.718093,11.704374,1.112294,13.3116,1.21355,12.634251,33.255573,50.505443,30.279702,education,0,21.12,23.511,71.026,34.433
C003_011,3,11,0.5625,10.0,2935.981711,34.739297,0.00522,17.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,984.050281,890.020976,456.83062,1348.395706,890.020976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.955589,3.476603,5,8.888889,8,0.012461,0.01131,4,-4.108168,1.223266,Cluster 4 · road-sparse / intersection-sparse,38427,522.818854,2024.555121,25.306939,False,1496.317847,18.703973,False,1478.059808,18.475748,False,2411.377083,30.142214,False,1725.107768,21.563847,False,0,0,1,0,0,5,0,0,8,0,0,0,0,0,3,8946113281,5.910841,4.281445,2.206647,8.476196,3.572737,5.171315,5.193258,5.804104,2.206647,9.772223,14.955936,80.423795,39.386397,education,0,15.412,16.477,74.02,30.437
C003_012,3,12,0.5625,184.0,27703.429926,47.740526,0.049251,327.111111,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,959.91709,673.807448,662.942466,1152.227587,859.804712,0.194544,0.0,0.0,0.00051,0.0,0.0,0.0,0.195054,3.244301,5.767646,19,33.777778,8,0.012461,0.012711,5,-3.243034,0.39591,Cluster 5 · limited retail / low building coverage,38422,218.273525,2067.775534,25.847194,False,1189.494304,14.868679,False,1171.236265,14.640453,False,2104.55354,26.306919,False,1572.822245,19.660278,False,0,0,1,0,1,6,0,1,15,0,0,2,0,0,14,10904372214,4.465524,5.788166,1.472493,10.097619,2.127419,6.881791,3.747941,7.019032,2.168246,9.067365,48.107828,74.105754,51.032703,healthcare,0,31.757,28.437,72.006,40.657
C003_013,3,13,0.5625,1247.0,87365.073686,46.497647,0.155316,2216.888889,23,40.888889,1,1.777778,1,1.777778,0,0.0,3,5.333333,1,1.777778,1,1.777778,1,1.777778,15,26.666667,735.215428,154.496415,497.546356,553.781731,574.567035,0.001287,0.000539,0.139574,0.0,0.0,0.0,0.0,0.1414,9.212453,16.377694,36,64.0,8,0.012461,0.014152,3,-0.537636,-0.387836,Cluster 3 · building-dense / limited recreation POIs,11460,114.456598,1638.663806,20.483298,False,340.781524,4.259769,False,718.997241,8.987466,False,1524.246781,19.053085,False,883.438853,11.042986,False,0,0,10,1,5,31,2,8,24,0,0,4,0,1,15,3919400675,2.607677,7.854998,0.385353,11.054187,1.040279,8.639475,1.890094,10.080496,1.501708,7.353615,61.586314,60.614308,46.643794,healthcare,0,56.633,68.499,62.97,62.37
C003_014,3,14,0.5625,2289.0,134392.640731,45.443511,0.23892,4069.333333,8,14.222222,0,0.0,0,0.0,1,1.777778,1,1.777778,0,0.0,1,1.777778,0,0.0,5,8.888889,759.691572,550.607712,130.915083,640.874403,550.607712,0.018868,0.0,0.0,0.0,0.004196,0.0,0.0,0.023064,7.59349,13.499537,39,69.333333,8,0.012461,0.014948,3,-1.130971,-0.415135,Cluster 3 · building-dense / limited recreation POIs,11489,452.971476,2291.193885,28.639924,False,970.144289,12.126804,False,970.144289,12.126804,False,2176.776859,27.209711,False,1031.812947,12.897662,False,0,0,1,0,5,10,0,6,17,0,0,1,0,1,6,5660003945,3.487305,8.212624,1.388873,8.731399,1.388873,8.731399,2.769722,9.823987,1.531985,8.418922,77.086573,69.167963,59.658712,healthcare,0,61.726,63.639,39.339,56.799
C003_015,3,15,0.5625,2008.0,128305.982967,53.883029,0.2281,3569.777778,13,23.111111,1,1.777778,2,3.555556,1,1.777778,2,3.555556,0,0.0,1,1.777778,0,0.0,6,10.666667,322.79601,204.18652,736.985941,593.786492,1144.971124,0.0,0.0,0.0,0.0,0.000477,0.0,0.0,0.000477,6.351103,11.290849,39,69.333333,8,0.012461,0.015501,3,-0.769804,-0.35668,Cluster 3 · building-dense / limited recreation POIs,10352,634.377852,758.936477,9.486706,False,634.377852,7.929723,False,1118.69074,13.983634,False,758.936477,9.486706,False,1919.485244,23.993566,False,1,1,30,2,6,81,0,1,99,1,1,16,0,0,10,5665316290,0.193147,49.116548,0.0,,0.91521,15.279152,0.193147,49.116548,2.096077,11.446892,59.538621,53.858865,40.783641,market,0,58.694,58.11,44.596,54.965
C003_016,3,16,0.5625,196.0,21631.041207,76.411722,0.038455,348.444444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,515.529721,516.214614,1314.265694,863.919508,855.445977,0.0,0.0,0.0,0.0,0.002098,0.0,0.0,0.002098,1.472405,2.617609,3,5.333333,8,0.012461,0.01581,5,-3.63356,0.948836,Cluster 5 · limited retail / low building coverage,9323,866.352517,1929.652235,24.120653,False,1684.654365,21.05818,False,1925.192832,24.06491,False,1426.545058,17.831813,False,866.352517,10.829406,False,0,0,7,0,0,10,0,0,13,0,0,7,0,1,1,4476151948,1.577349,15.29189,1.152214,18.276278,1.686095,14.272572,0.829018,21.509569,0.076277,141.974904,28.17522,78.713064,44.791773,education,0,23.748,22.675,45.715,28.864
C003_017,3,17,0.5625,0.0,0.0,0.0,0.0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,1245.931187,515.51527,1376.275292,1108.489964,857.840075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,0.012461,0.01588,4,-5.033426,2.589041,Cluster 4 · road-sparse / intersection-sparse,9364,644.615436,2045.614518,25.570181,False,1715.931264,21.449141,False,1885.268628,23.565858,False,1542.507341,19.281342,False,1084.17812,13.552226,False,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4592271971,2.388256,10.706634,1.612023,13.305726,1.866867,12.62321,1.45663,13.236955,0.887183,15.275563,11.430793,79.432348,37.220788,education,0,8.165,9.199,71.353,24.324
C003_018,3,18,0.5625,4.0,169.703937,36.142684,0.000302,7.111111,1,1.777778,0,0.0,1,1.777778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1546.805845,263.618345,870.499147,598.500798,1296.629101,0.0,0.0,0.0,0.0,0.0,0.0,0.274794,0.274794,0.223942,0.39812,0,0.0,8,0.012461,0.015712,4,-4.335242,2.103584,Cluster 4 · road-sparse / intersection-sparse,37360,507.42381,1963.310216,24.541378,False,507.42381,6.342798,False,1040.455904,13.005699,False,507.42381,6.342798,False,1630.590555,20.382382,False,0,0,1,1,2,5,0,1,3,1,2,5,0,0,2,5783925251,2.483575,9.881473,0.0,,1.096533,11.860744,0.0,,2.07946,9.801769,12.51944,57.980171,27.547344,healthcare,0,10.101,11.47,64.114,24.083
C003_019,3,19,0.5625,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1060.835009,946.928381,863.94667,782.723713,1112.213079,0.0,0.0,0.0,0.0,0.0,0.0,0.082538,0.082538,0.0,0.0,0,0.0,8,0.012461,0.015309,4,-5.135681,2.605956,Cluster 4 · road-sparse / intersection-sparse,37361,606.123776,2012.388636,25.154858,False,1068.488593,13.356107,False,606.123776,7.576547,False,1171.76896,14.647112,False,1679.668975,20.995862,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4430164365,2.428422,10.358521,1.009667,13.228225,0.0,,1.165061,12.571969,2.024306,10.371879,11.430793,72.881026,34.150938,education,0,8.165,9.199,67.76,23.426
